,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
51,51,0.6752590537071228,2025-01-28 08:39:23.294321,2025-01-28 08:44:42.288727,0 days 00:05:18.994406,,7,0.91762846426008,0.9607478694260146,16,,,,0.0008243798300358537,0.0007435545246975778,,AdamW,,fine_tuning,OneCycleLR,,0.00793152370610134,COMPLETE
52,52,0.6974040269851685,2025-01-28 08:44:42.315002,2025-01-28 08:49:14.866950,0 days 00:04:32.551948,,8,0.9382915866039162,0.9571422004706215,14,,,,0.00039099662753345717,0.002018561091457639,,AdamW,,fine_tuning,OneCycleLR,,0.006110164864980483,COMPLETE
53,53,0.6960198283195496,2025-01-28 08:49:14.897745,2025-01-28 08:53:47.407795,0 days 00:04:32.510050,,8,0.9396408980937384,0.9512237918002876,14,,,,0.00039597516967840497,0.0020309247733439105,,AdamW,,fine_tuning,OneCycleLR,,0.006256130962790447,COMPLETE
54,54,0.6957890391349792,2025-01-28 08:53:47.434108,2025-01-28 08:58:26.669363,0 days 00:04:39.235255,,7,0.9685862598604607,0.9684627652939144,14,,,,0.0002768338471208363,0.001389543065569723,,AdamW,,fine_tuning,OneCycleLR,,0.005744647419404691,COMPLETE
55,55,0.5816754698753357,2025-01-28 08:58:26.695422,2025-01-28 09:00:49.836890,0 days 00:02:23.141468,,5,0.9480215964245782,0.9638540968986102,13,,,,0.0006088739216453101,0.0036824831730766293,,AdamW,,fine_tuning,OneCycleLR,,0.0024090094084903034,PRUNED
56,56,0.6099180579185486,2025-01-28 09:00:49.851414,2025-01-28 09:05:36.656072,0 days 00:04:46.804658,,4,0.8195247725615902,0.9551970972988463,15,,,,0.0002354210452746504,0.0023072097494339565,,AdamW,,fine_tuning,OneCycleLR,,0.0032246116261477604,PRUNED
57,57,0.4582388699054718,2025-01-28 09:05:36.673889,2025-01-28 09:07:36.800601,0 days 00:02:00.126712,5.0,6,0.9285214714723484,0.946580814284765,13,1.1941874103963074e-07,,,0.00036944511064146136,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.001873548361850492,PRUNED
58,58,0.7057774066925049,2025-01-28 09:07:36.817606,2025-01-28 09:11:36.058377,0 days 00:03:59.240771,,7,0.813638485980461,0.972935330965576,12,,,,0.00014174816884172513,0.0016901339985445445,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
59,59,0.45301854610443115,2025-01-28 09:11:36.084121,2025-01-28 09:13:33.023667,0 days 00:01:56.939546,,8,0.8143746723744023,0.9881664650809933,11,,0.38630827894523556,,0.00013734404631307956,,,Adam,4.0,random,ReduceLROnPlateau,,,PRUNED
60,60,0.6930407881736755,2025-01-28 09:13:33.040495,2025-01-28 09:16:47.806091,0 days 00:03:14.765596,,8,0.8007774311957649,0.9747655691443196,10,,,,0.0001508403922157344,0.0016696027739685135,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
61,61,0.642021656036377,2025-01-28 09:16:47.831655,2025-01-28 09:20:27.405501,0 days 00:03:39.573846,,7,0.8094392322941849,0.9660101351330738,11,,,,0.00016965448038953662,0.001183878163474755,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
62,62,0.6929953694343567,2025-01-28 09:20:27.432088,2025-01-28 09:26:05.987765,0 days 00:05:38.555677,,7,0.8237344572749288,0.9737822268438332,17,,,,0.00021929251318924747,0.0008972439750026684,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
63,63,0.6711291670799255,2025-01-28 09:26:06.018964,2025-01-28 09:30:45.112459,0 days 00:04:39.093495,,7,0.8381003069300653,0.98133575238064,14,,,,0.0001015693446858783,0.002554066530504865,,AdamW,,fine_tuning,OneCycleLR,,0.0013022533013505116,COMPLETE
64,64,0.6747947335243225,2025-01-28 09:30:45.139117,2025-01-28 09:35:36.804504,0 days 00:04:51.665387,,8,0.857086051746283,0.961026886251196,15,,,,0.0003031040322200892,0.0016865723460986466,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
65,65,0.6667386889457703,2025-01-28 09:35:36.831240,2025-01-28 09:39:42.925491,0 days 00:04:06.094251,,4,0.8072974198869285,0.952239336147121,12,,,,0.00044352634161977025,0.0006746256322182042,,AdamW,,fine_tuning,OneCycleLR,,0.004504153989808055,COMPLETE
66,66,0.32744911313056946,2025-01-28 09:39:42.951552,2025-01-28 09:41:44.544840,0 days 00:02:01.593288,,5,,,14,,,,0.005237261165140769,0.0010524522627600181,0.934878322514581,SGD,,fine_tuning,OneCycleLR,,0.0008693507084934931,PRUNED
67,67,0.0,2025-01-28 09:41:44.561311,2025-01-28 09:43:00.171404,0 days 00:01:15.610093,,6,,,13,,,0.19695556591680874,0.0010889207308013254,,0.9144824783783048,RMSprop,,freezing,StepLR,3.0,0.11957800191336601,PRUNED
68,68,0.5631216168403625,2025-01-28 09:43:00.187642,2025-01-28 09:45:19.884532,0 days 00:02:19.696890,,7,0.985353523471836,0.9355608533825746,12,,,,0.00018368764826444422,0.0020873961647855763,,AdamW,,fine_tuning,OneCycleLR,,0.006655385748178988,PRUNED
69,69,0.7266784906387329,2025-01-28 09:45:19.901708,2025-01-28 09:50:06.708991,0 days 00:04:46.807283,12.0,4,0.9084446978867835,0.9924954809481307,14,3.0098221253759324e-06,,,0.00011989966633060178,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.003485272575990577,COMPLETE
70,70,0.649143397808075,2025-01-28 09:50:06.735301,2025-01-28 09:54:51.701843,0 days 00:04:44.966542,,4,0.9095346099072033,0.9897338824986153,14,,0.2056073571889243,,0.00011668319005268925,,,Adam,3.0,fine_tuning,ReduceLROnPlateau,,,COMPLETE
71,71,0.6849149465560913,2025-01-28 09:54:51.728584,2025-01-28 09:59:58.000077,0 days 00:05:06.271493,12.0,4,0.8776874635936142,0.9942389613558605,15,2.514406806097385e-06,,,0.0001284347585334911,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.0035089974929615126,COMPLETE
72,72,0.10616640746593475,2025-01-28 09:59:58.029983,2025-01-28 10:02:00.616220,0 days 00:02:02.586237,12.0,4,0.9282773802895208,0.9723251808582133,14,3.655925007192379e-06,,,0.0005785208378707449,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.0027970462135908924,PRUNED
73,73,0.11538207530975342,2025-01-28 10:02:00.633713,2025-01-28 10:04:03.281584,0 days 00:02:02.647871,9.0,4,0.8941440505227222,0.949588028284168,13,6.647255568024815e-07,,,0.0007258978754847486,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.0023948367807404853,PRUNED
74,74,0.6088012456893921,2025-01-28 10:04:03.298501,2025-01-28 10:07:06.493229,0 days 00:03:03.194728,7.0,5,0.8065739620497357,0.9538480943701715,15,2.537315734018042e-07,,,0.00034247124797166686,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.004078522526957456,PRUNED
75,75,0.5473005175590515,2025-01-28 10:07:06.510173,2025-01-28 10:09:09.973789,0 days 00:02:03.463616,,4,0.866963803828251,0.946973046418494,14,,,,0.0005045596516701696,0.0003283551305856944,,AdamW,,fine_tuning,OneCycleLR,,0.004843514218917103,PRUNED
76,76,0.1004137247800827,2025-01-28 10:09:09.988984,2025-01-28 10:11:12.054546,0 days 00:02:02.065562,13.0,5,0.9645669502492722,0.9802851551373624,16,1.6431782253350203e-06,,,0.0002891378175896445,,,AdamW,,random,CosineAnnealingLR,,0.002127960139713265,PRUNED
77,77,0.5610786080360413,2025-01-28 10:11:12.071388,2025-01-28 10:13:12.546199,0 days 00:02:00.474811,,6,0.9497525313766592,0.9596040475977965,19,,,,0.00015734121094938735,0.004247003298689184,,AdamW,,fine_tuning,OneCycleLR,,0.005494581323817764,PRUNED
78,78,0.6940507888793945,2025-01-28 10:13:12.563278,2025-01-28 10:18:19.862647,0 days 00:05:07.299369,,4,0.8319670331595405,0.9388437796304719,15,,,,0.00024164076557907057,0.0004451568267609333,,AdamW,,fine_tuning,OneCycleLR,,0.0032722076696659794,COMPLETE
79,79,0.413273423910141,2025-01-28 10:18:19.889170,2025-01-28 10:20:19.835718,0 days 00:01:59.946548,,6,,,13,,,,0.005194359911499899,0.0015596064506024818,0.9600528533756753,SGD,,fine_tuning,OneCycleLR,,0.0009177836878610942,PRUNED
80,80,0.0,2025-01-28 10:20:19.852267,2025-01-28 10:21:24.636171,0 days 00:01:04.783904,,4,,,14,,,0.06444377876978383,0.0010629802760758406,,0.9864212226671478,RMSprop,,freezing,StepLR,4.0,0.10321636231861621,PRUNED
81,81,0.6648244261741638,2025-01-28 10:21:24.653058,2025-01-28 10:25:56.909388,0 days 00:04:32.256330,,8,0.9389400721434779,0.9483171182570641,14,,,,0.000389174439182967,0.0018298024344988633,,AdamW,,fine_tuning,OneCycleLR,,0.006090694928149239,COMPLETE
82,82,0.6841131448745728,2025-01-28 10:25:56.936792,2025-01-28 10:29:31.367159,0 days 00:03:34.430367,,8,0.9444116267941521,0.9662418340921622,11,,,,0.0004111162711531571,0.001993970701312389,,AdamW,,fine_tuning,OneCycleLR,,0.007166800325055627,COMPLETE
83,83,0.6625931859016418,2025-01-28 10:29:31.393267,2025-01-28 10:34:23.218554,0 days 00:04:51.825287,,8,0.9081339020638316,0.9570517141543723,15,,,,0.0005219630357714393,0.0028922766296743305,,AdamW,,fine_tuning,OneCycleLR,,0.0062156957468164,COMPLETE
84,84,0.6608455181121826,2025-01-28 10:34:23.244538,2025-01-28 10:38:56.122438,0 days 00:04:32.877900,,8,0.9592720446048895,0.9539201790184176,14,,,,0.000765285013708744,0.0011854468931643905,,AdamW,,fine_tuning,OneCycleLR,,0.005269144455936496,COMPLETE
