,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
52,52,0.6073691844940186,2025-01-26 20:21:10.117921,2025-01-26 20:23:02.450571,0 days 00:01:52.332650,,4,0.8366155677103355,0.9948524553700865,20,,,,0.0001739213273662255,0.002581218975047192,,AdamW,,fine_tuning,OneCycleLR,,0.0018919797141897965,COMPLETE
53,53,0.4628681540489197,2025-01-26 20:23:02.470990,2025-01-26 20:23:48.892399,0 days 00:00:46.421409,,4,0.8303028094214162,0.998515418828338,19,,,,0.00023455484838991864,0.0014511780484411049,,AdamW,,fine_tuning,OneCycleLR,,0.0017706577679613713,PRUNED
54,54,0.6264093518257141,2025-01-26 20:23:48.908471,2025-01-26 20:25:39.203541,0 days 00:01:50.295070,,5,0.8380731743550561,0.9942649283954569,20,,,,0.0001851809987133863,0.002475227448506326,,AdamW,,fine_tuning,OneCycleLR,,0.004552257123403948,COMPLETE
55,55,0.2999032735824585,2025-01-26 20:25:39.223417,2025-01-26 20:26:14.355468,0 days 00:00:35.132051,,4,0.8380338924206904,0.993302090743402,20,,,,0.00017853469842932156,0.005807976605378265,,AdamW,,fine_tuning,OneCycleLR,,0.004971272106901457,PRUNED
56,56,0.5077643990516663,2025-01-26 20:26:14.371404,2025-01-26 20:27:12.008715,0 days 00:00:57.637311,,4,0.8127073832669816,0.9955518417947454,20,,,,0.00011810174195604046,0.002693565553298543,,AdamW,,fine_tuning,OneCycleLR,,0.00665268493066431,PRUNED
57,57,0.30258601903915405,2025-01-26 20:27:12.024732,2025-01-26 20:27:45.996184,0 days 00:00:33.971452,5.0,5,0.8377541759854863,0.9959537378028637,19,1.1941874103963074e-07,,,0.000377087438944079,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.007503956664936005,PRUNED
58,58,0.4822385311126709,2025-01-26 20:27:46.016253,2025-01-26 20:28:37.453843,0 days 00:00:51.437590,,4,0.8056031715355383,0.9212032199431606,20,,,,0.00014713751180494032,0.0023117180027394397,,Adam,,fine_tuning,OneCycleLR,,,PRUNED
59,59,0.40010008215904236,2025-01-26 20:28:37.470603,2025-01-26 20:29:11.238645,0 days 00:00:33.768042,,5,0.8717942104016005,0.9839326552267209,20,,0.38451535222840205,,0.0002670438038249707,,,AdamW,3.0,fine_tuning,ReduceLROnPlateau,,0.0011870331736299235,PRUNED
60,60,0.0,2025-01-26 20:29:11.253535,2025-01-26 20:29:40.599792,0 days 00:00:29.346257,,4,,,19,,,,0.0010486775725222594,0.004985813741862651,0.9898420785156703,RMSprop,,random,OneCycleLR,,0.10216021063926377,PRUNED
61,61,0.46227672696113586,2025-01-26 20:29:40.614848,2025-01-26 20:30:18.942687,0 days 00:00:38.327839,,6,0.8572993112916275,0.9989902422199168,19,,,,0.00021382518793012438,0.0014131442179298606,,AdamW,,fine_tuning,OneCycleLR,,0.004219703098140952,PRUNED
62,62,0.5900301337242126,2025-01-26 20:30:18.959065,2025-01-26 20:32:07.492389,0 days 00:01:48.533324,,5,0.8426722256071735,0.9694415322632929,20,,,,0.00019076729346979837,0.0016845680884705273,,AdamW,,fine_tuning,OneCycleLR,,0.0038701015701296778,COMPLETE
63,63,0.48927512764930725,2025-01-26 20:32:07.510084,2025-01-26 20:33:01.230942,0 days 00:00:53.720858,,6,0.8233474106331629,0.9771921142544234,20,,,,0.0001727644519716025,0.0017890859634022791,,AdamW,,fine_tuning,OneCycleLR,,0.0036742259924734564,PRUNED
64,64,0.43250927329063416,2025-01-26 20:33:01.246645,2025-01-26 20:33:34.677814,0 days 00:00:33.431169,,5,0.8346719069279395,0.9711333680891091,20,,,,0.0001296622323796196,0.0026511814111338347,,AdamW,,fine_tuning,OneCycleLR,,0.004781609747198957,PRUNED
65,65,0.38193070888519287,2025-01-26 20:33:34.693648,2025-01-26 20:34:10.301801,0 days 00:00:35.608153,,4,0.8460881053845375,0.991012133879926,20,,,,0.00011300528481939018,0.00014266404513857674,,AdamW,,fine_tuning,OneCycleLR,,0.0025182753286732483,PRUNED
