,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
60,60,0.6467326283454895,2025-01-27 01:40:10.465057,2025-01-27 01:42:21.962277,0 days 00:02:11.497220,9.0,8,0.9258263390310444,0.9689974876773708,16,7.080054739154689e-07,,,0.00029286340817609273,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
61,61,0.7566514611244202,2025-01-27 01:42:21.979444,2025-01-27 01:48:16.902050,0 days 00:05:54.922606,5.0,7,0.9419339344045167,0.9434045009440508,16,4.925587102936804e-07,,,0.00011878023520856198,,,Adam,,fine_tuning,CosineAnnealingLR,,,COMPLETE
62,62,0.6590752601623535,2025-01-27 01:48:16.932317,2025-01-27 01:50:28.015134,0 days 00:02:11.082817,13.0,8,0.95671272996465,0.933429715127033,15,4.939937543803564e-07,,,0.00012193830175152718,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
63,63,0.7312092781066895,2025-01-27 01:50:28.030111,2025-01-27 01:52:43.523904,0 days 00:02:15.493793,5.0,4,0.9400977795549474,0.948303830442333,16,9.337836232890004e-07,,,0.00010068436253611551,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
64,64,0.7475717663764954,2025-01-27 01:52:43.541467,2025-01-27 01:57:54.501583,0 days 00:05:10.960116,5.0,7,0.9147178836091391,0.9396758401275261,14,5.859771866495887e-07,,,0.00012579322238557238,,,Adam,,fine_tuning,CosineAnnealingLR,,,COMPLETE
65,65,0.7430582642555237,2025-01-27 01:57:54.527999,2025-01-27 02:03:31.320195,0 days 00:05:36.792196,5.0,4,0.941029196448369,0.9911301092421243,15,1.46646464943768e-07,,,0.00015425463380653033,,,Adam,,fine_tuning,CosineAnnealingLR,,,COMPLETE
66,66,0.0,2025-01-27 02:03:31.350965,2025-01-27 02:04:39.442615,0 days 00:01:08.091650,,7,0.8133855370629538,0.9304463449653422,19,,,,0.00019515293481162828,0.00036136082051210067,,AdamW,,freezing,OneCycleLR,,0.002128839571937566,PRUNED
67,67,0.69638592004776,2025-01-27 02:04:39.458733,2025-01-27 02:06:54.606559,0 days 00:02:15.147826,12.0,4,0.9264911142467762,0.9938993116649978,16,2.2490087420667392e-07,,,0.0001169775524977055,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
68,68,0.3362627327442169,2025-01-27 02:06:54.624016,2025-01-27 02:09:08.442103,0 days 00:02:13.818087,,6,0.9077480327034413,0.9444298234135406,20,,,0.41573065904670303,0.0008990658396431624,,,AdamW,,fine_tuning,StepLR,2.0,0.0025680375552857067,PRUNED
69,69,0.0,2025-01-27 02:09:08.458967,2025-01-27 02:10:40.154700,0 days 00:01:31.695733,8.0,8,,,18,1.305851305702926e-07,,,0.00103754343637229,,0.951152209877311,RMSprop,,fine_tuning,CosineAnnealingLR,,0.13632646115393426,PRUNED
70,70,0.26808980107307434,2025-01-27 02:10:40.169650,2025-01-27 02:12:55.902061,0 days 00:02:15.732411,15.0,5,0.9753373211592753,0.9238594419487594,19,1.2454915811490048e-06,,,0.0001529357967226288,,,AdamW,,random,CosineAnnealingLR,,0.006782320292189545,PRUNED
71,71,0.7808420658111572,2025-01-27 02:12:55.919433,2025-01-27 02:19:11.339471,0 days 00:06:15.420038,6.0,7,,,17,3.181777359507687e-07,,,0.005077286891014731,,0.9410626508845523,SGD,,fine_tuning,CosineAnnealingLR,,6.509385638898574e-05,COMPLETE
72,72,0.003991130739450455,2025-01-27 02:19:11.365936,2025-01-27 02:21:21.189051,0 days 00:02:09.823115,5.0,7,0.8291828361886402,0.9561607926993979,17,4.2707526755299374e-07,,,0.0037119074077924313,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
